step,loss,mean_reward,mean_quality,mean_cost_usd,policy_entropy_nats,val_quality,val_cost_usd,val_action_entropy_bits
377,-0.023104,0.758789,0.758789,0.007593,0.111777,nan,nan,nan
378,-0.037966,0.804297,0.804297,0.007674,0.133209,nan,nan,nan
379,-0.026251,0.760156,0.760156,0.008218,0.149629,nan,nan,nan
380,-0.004013,0.791992,0.791992,0.007400,0.120780,nan,nan,nan
381,0.001513,0.752930,0.752930,0.008114,0.125008,nan,nan,nan
382,0.009965,0.775000,0.775000,0.008090,0.119766,nan,nan,nan
383,-0.015185,0.813477,0.813477,0.007681,0.102967,nan,nan,nan
384,-0.001614,0.827148,0.827148,0.007996,0.084167,nan,nan,nan
385,0.010238,0.814453,0.814453,0.008182,0.090890,nan,nan,nan
386,0.007964,0.777734,0.777734,0.008291,0.086514,nan,nan,nan
387,-0.036569,0.796875,0.796875,0.007929,0.100840,nan,nan,nan
388,-0.020912,0.816406,0.816406,0.007513,0.087401,nan,nan,nan
389,-0.075483,0.785156,0.785156,0.007543,0.094131,nan,nan,nan
390,-0.008924,0.792969,0.792969,0.007741,0.113812,nan,nan,nan
391,-0.007877,0.782227,0.782227,0.007505,0.085817,nan,nan,nan
392,-0.002660,0.807617,0.807617,0.007844,0.090071,nan,nan,nan
393,-0.022250,0.816406,0.816406,0.007993,0.093586,nan,nan,nan
394,0.006044,0.783203,0.783203,0.007914,0.088483,nan,nan,nan
395,-0.012099,0.861328,0.861328,0.007881,0.088278,nan,nan,nan
396,-0.012373,0.798828,0.798828,0.008098,0.091980,nan,nan,nan
397,-0.006332,0.805664,0.805664,0.007683,0.120682,nan,nan,nan
398,0.005444,0.783203,0.783203,0.008011,0.079136,nan,nan,nan
399,-0.009091,0.785156,0.785156,0.007712,0.090306,nan,nan,nan
400,0.010394,0.803711,0.803711,0.007698,0.110149,nan,nan,nan
401,-0.021612,0.839844,0.839844,0.007970,0.117586,nan,nan,nan
402,-0.031801,0.803711,0.803711,0.007773,0.088201,nan,nan,nan
403,-0.030771,0.830078,0.830078,0.007862,0.095980,nan,nan,nan
404,-0.009765,0.812500,0.812500,0.007995,0.101456,nan,nan,nan
405,-0.049347,0.770508,0.770508,0.007367,0.111952,nan,nan,nan
406,-0.010553,0.785547,0.785547,0.007972,0.099471,nan,nan,nan
407,-0.018435,0.769531,0.769531,0.007844,0.099513,nan,nan,nan
408,0.003620,0.806641,0.806641,0.008374,0.081386,nan,nan,nan
409,-0.007188,0.775391,0.775391,0.007538,0.083324,nan,nan,nan
410,-0.031911,0.796875,0.796875,0.007827,0.072069,nan,nan,nan
411,-0.002622,0.827148,0.827148,0.008238,0.069284,nan,nan,nan
412,-0.022412,0.771484,0.771484,0.007996,0.063022,nan,nan,nan
413,-0.014802,0.769531,0.769531,0.007796,0.070803,nan,nan,nan
414,-0.013649,0.835938,0.835938,0.008000,0.091491,nan,nan,nan
415,-0.002558,0.786133,0.786133,0.007681,0.079065,nan,nan,nan
416,0.009373,0.793945,0.793945,0.007452,0.128054,nan,nan,nan
417,0.003199,0.823242,0.823242,0.007948,0.088832,nan,nan,nan
418,0.008524,0.804688,0.804688,0.007880,0.056866,nan,nan,nan
419,0.008698,0.785156,0.785156,0.007976,0.082042,nan,nan,nan
420,-0.018741,0.816406,0.816406,0.007845,0.107468,nan,nan,nan
421,-0.029615,0.791406,0.791406,0.007885,0.100949,nan,nan,nan
422,-0.007493,0.818359,0.818359,0.007754,0.101979,nan,nan,nan
423,-0.029131,0.828516,0.828516,0.007742,0.082752,nan,nan,nan
424,-0.044223,0.828320,0.828320,0.007283,0.094492,nan,nan,nan
425,0.009537,0.807617,0.807617,0.007845,0.072684,nan,nan,nan
426,-0.003378,0.817383,0.817383,0.008086,0.098159,nan,nan,nan
427,-0.010762,0.794922,0.794922,0.007799,0.100814,nan,nan,nan
428,0.019049,0.823633,0.823633,0.007511,0.106572,nan,nan,nan
429,-0.007886,0.833008,0.833008,0.007976,0.081174,nan,nan,nan
430,-0.018807,0.795898,0.795898,0.007627,0.105326,nan,nan,nan
431,-0.025814,0.814453,0.814453,0.008116,0.085136,nan,nan,nan
432,-0.002508,0.756836,0.756836,0.007777,0.102910,nan,nan,nan
433,-0.024326,0.801758,0.801758,0.007627,0.076000,nan,nan,nan
434,0.010692,0.764648,0.764648,0.007997,0.093516,nan,nan,nan
435,-0.031309,0.803711,0.803711,0.007729,0.079507,nan,nan,nan
436,0.003457,0.747070,0.747070,0.007799,0.069922,nan,nan,nan
437,-0.007102,0.819336,0.819336,0.008003,0.082398,nan,nan,nan
438,-0.014591,0.801758,0.801758,0.007830,0.085366,nan,nan,nan
439,0.002228,0.814453,0.814453,0.007479,0.093014,nan,nan,nan
440,-0.025708,0.822266,0.822266,0.008172,0.113993,nan,nan,nan
441,-0.041784,0.806445,0.806445,0.008063,0.085622,nan,nan,nan
442,0.011578,0.806641,0.806641,0.007666,0.103225,nan,nan,nan
443,-0.039142,0.793945,0.793945,0.008133,0.095022,nan,nan,nan
444,0.010229,0.794922,0.794922,0.007971,0.121630,nan,nan,nan
445,0.004428,0.778320,0.778320,0.008242,0.087529,nan,nan,nan
446,-0.005079,0.765625,0.765625,0.008126,0.094995,nan,nan,nan
447,-0.043437,0.816406,0.816406,0.007912,0.081852,nan,nan,nan
448,0.007919,0.773438,0.773438,0.007940,0.080840,nan,nan,nan
449,0.016001,0.793945,0.793945,0.007917,0.075369,nan,nan,nan
450,-0.003703,0.811523,0.811523,0.007872,0.076678,nan,nan,nan
451,-0.027142,0.803711,0.803711,0.007533,0.068791,nan,nan,nan
452,-0.001960,0.806836,0.806836,0.007888,0.116355,nan,nan,nan
453,0.000221,0.826172,0.826172,0.007788,0.114035,nan,nan,nan
454,-0.014258,0.819336,0.819336,0.007844,0.085766,nan,nan,nan
455,-0.003906,0.790625,0.790625,0.007954,0.082512,nan,nan,nan
456,0.017523,0.758789,0.758789,0.007498,0.098573,nan,nan,nan
457,0.006039,0.833984,0.833984,0.007741,0.105867,nan,nan,nan
458,0.010900,0.781250,0.781250,0.007968,0.072087,nan,nan,nan
459,0.007324,0.804688,0.804688,0.008056,0.092390,nan,nan,nan
460,0.003501,0.848633,0.848633,0.007427,0.066557,nan,nan,nan
461,-0.001285,0.774414,0.774414,0.007493,0.098949,nan,nan,nan
462,-0.009018,0.786133,0.786133,0.007856,0.071154,nan,nan,nan
463,-0.028888,0.793945,0.793945,0.007405,0.131729,nan,nan,nan
464,-0.014741,0.817578,0.817578,0.008022,0.087214,nan,nan,nan
465,0.002624,0.820312,0.820312,0.007768,0.086662,nan,nan,nan
466,0.001273,0.814062,0.814062,0.007990,0.108123,nan,nan,nan
467,-0.012225,0.817773,0.817773,0.008113,0.097739,nan,nan,nan
468,-0.022839,0.793945,0.793945,0.008226,0.082229,nan,nan,nan
469,-0.004530,0.827148,0.827148,0.008304,0.089598,nan,nan,nan
470,-0.057861,0.763672,0.763672,0.007851,0.086951,nan,nan,nan
471,-0.014747,0.814453,0.814453,0.007860,0.086097,nan,nan,nan
472,-0.018770,0.825586,0.825586,0.007451,0.077288,nan,nan,nan
473,0.011064,0.813086,0.813086,0.007879,0.085586,nan,nan,nan
474,-0.005987,0.799805,0.799805,0.007822,0.079262,nan,nan,nan
475,0.007663,0.775391,0.775391,0.007880,0.089982,nan,nan,nan
476,0.004966,0.792969,0.792969,0.008323,0.097382,nan,nan,nan
477,-0.002909,0.801758,0.801758,0.007875,0.077640,nan,nan,nan
478,-0.024309,0.823242,0.823242,0.007780,0.095774,nan,nan,nan
479,0.002605,0.782227,0.782227,0.007564,0.047994,nan,nan,nan
480,0.005437,0.802734,0.802734,0.007891,0.108093,nan,nan,nan
481,-0.061327,0.775391,0.775391,0.008468,0.079239,nan,nan,nan
482,0.005826,0.817383,0.817383,0.008096,0.096028,nan,nan,nan
483,-0.023906,0.858398,0.858398,0.007609,0.051403,nan,nan,nan
484,0.001223,0.803320,0.803320,0.008110,0.093400,nan,nan,nan
485,-0.006502,0.797852,0.797852,0.007979,0.085814,nan,nan,nan
486,0.009587,0.834375,0.834375,0.007869,0.068798,nan,nan,nan
487,-0.022859,0.815430,0.815430,0.007924,0.064775,nan,nan,nan
488,-0.011097,0.797266,0.797266,0.007980,0.081841,nan,nan,nan
489,0.006289,0.798828,0.798828,0.008198,0.064241,nan,nan,nan
490,0.009081,0.787500,0.787500,0.007616,0.073885,nan,nan,nan
491,0.008786,0.761719,0.761719,0.007924,0.079798,nan,nan,nan
492,-0.014630,0.793359,0.793359,0.007960,0.061226,nan,nan,nan
493,-0.008553,0.836914,0.836914,0.007731,0.081790,nan,nan,nan
494,0.004050,0.806641,0.806641,0.008031,0.089842,nan,nan,nan
495,-0.019641,0.818359,0.818359,0.007849,0.083718,nan,nan,nan
496,-0.034137,0.833008,0.833008,0.008176,0.071815,nan,nan,nan
497,0.005526,0.833984,0.833984,0.008023,0.085108,nan,nan,nan
498,-0.001472,0.824219,0.824219,0.008092,0.065927,nan,nan,nan
499,0.006847,0.797852,0.797852,0.007568,0.082479,nan,nan,nan
500,0.002716,0.801758,0.801758,0.007786,0.084424,0.805672,0.008014,-0.000000
501,-0.009587,0.821289,0.821289,0.007944,0.079451,0.805672,0.008014,-0.000000
502,-0.007667,0.771484,0.771484,0.008036,0.072264,0.805672,0.008014,-0.000000
503,0.005037,0.817383,0.817383,0.008393,0.070789,0.805672,0.008014,-0.000000
504,0.004344,0.818359,0.818359,0.008052,0.051755,0.805672,0.008014,-0.000000
505,-0.019567,0.786719,0.786719,0.007860,0.110237,0.805672,0.008014,-0.000000
506,-0.018069,0.814453,0.814453,0.007833,0.098181,0.805672,0.008014,-0.000000
507,0.007678,0.804688,0.804688,0.007989,0.082691,0.805672,0.008014,-0.000000
508,-0.006932,0.806641,0.806641,0.007807,0.090982,0.805672,0.008014,-0.000000
509,0.006473,0.783984,0.783984,0.007557,0.102842,0.805672,0.008014,-0.000000
510,-0.001638,0.826758,0.826758,0.007836,0.119242,0.805672,0.008014,-0.000000
511,-0.033613,0.802734,0.802734,0.007875,0.072780,0.805672,0.008014,-0.000000
512,-0.023993,0.777344,0.777344,0.007627,0.096052,0.805672,0.008014,-0.000000
513,-0.000352,0.798828,0.798828,0.008213,0.086380,0.805672,0.008014,-0.000000
514,0.010940,0.788086,0.788086,0.007647,0.092989,0.805672,0.008014,-0.000000
515,-0.016530,0.847656,0.847656,0.007828,0.065473,0.805672,0.008014,-0.000000
516,-0.005523,0.770508,0.770508,0.007947,0.095450,0.805672,0.008014,-0.000000
517,-0.003941,0.778711,0.778711,0.007743,0.064382,0.805672,0.008014,-0.000000
518,-0.040962,0.811523,0.811523,0.008267,0.084755,0.805672,0.008014,-0.000000
519,0.011106,0.797852,0.797852,0.007838,0.075737,0.805672,0.008014,-0.000000
520,-0.014434,0.793945,0.793945,0.008287,0.068031,0.805672,0.008014,-0.000000
521,-0.002885,0.840820,0.840820,0.007108,0.112961,0.805672,0.008014,-0.000000
522,0.003364,0.803711,0.803711,0.007727,0.065275,0.805672,0.008014,-0.000000
523,0.015550,0.769531,0.769531,0.008036,0.075434,0.805672,0.008014,-0.000000
524,0.003019,0.798633,0.798633,0.008411,0.086479,0.805672,0.008014,-0.000000
525,-0.033135,0.823242,0.823242,0.007784,0.085106,0.805672,0.008014,-0.000000
526,-0.026155,0.733398,0.733398,0.007797,0.091981,0.805672,0.008014,-0.000000
527,0.008546,0.793945,0.793945,0.007364,0.062671,0.805672,0.008014,-0.000000
528,0.007991,0.800781,0.800781,0.007870,0.083330,0.805672,0.008014,-0.000000
529,0.002996,0.793945,0.793945,0.007860,0.057544,0.805672,0.008014,-0.000000
530,-0.017451,0.819336,0.819336,0.007549,0.087026,0.805672,0.008014,-0.000000
531,-0.077032,0.817383,0.817383,0.007785,0.061532,0.805672,0.008014,-0.000000
532,0.009389,0.793945,0.793945,0.008371,0.056538,0.805672,0.008014,-0.000000
533,0.001895,0.835938,0.835938,0.007999,0.079584,0.805672,0.008014,-0.000000
534,-0.027404,0.799414,0.799414,0.007686,0.064925,0.805672,0.008014,-0.000000
535,-0.019451,0.815430,0.815430,0.007991,0.089672,0.805672,0.008014,-0.000000
536,0.008490,0.844727,0.844727,0.007883,0.072530,0.805672,0.008014,-0.000000
537,0.004020,0.826172,0.826172,0.007681,0.045639,0.805672,0.008014,-0.000000
538,0.009468,0.835938,0.835938,0.007836,0.051752,0.805672,0.008014,-0.000000
539,0.017023,0.828125,0.828125,0.007444,0.071183,0.805672,0.008014,-0.000000
540,0.001507,0.764648,0.764648,0.007744,0.057292,0.805672,0.008014,-0.000000
541,-0.033144,0.819336,0.819336,0.007712,0.090924,0.805672,0.008014,-0.000000
542,-0.000368,0.817383,0.817383,0.008042,0.059061,0.805672,0.008014,-0.000000
543,0.002691,0.813477,0.813477,0.007622,0.067888,0.805672,0.008014,-0.000000
544,-0.005645,0.784180,0.784180,0.007632,0.077335,0.805672,0.008014,-0.000000
545,-0.014736,0.764258,0.764258,0.008027,0.067524,0.805672,0.008014,-0.000000
546,-0.002123,0.823242,0.823242,0.007712,0.085630,0.805672,0.008014,-0.000000
547,-0.010957,0.806641,0.806641,0.008069,0.061226,0.805672,0.008014,-0.000000
548,-0.007289,0.816406,0.816406,0.008086,0.058029,0.805672,0.008014,-0.000000
549,-0.036940,0.763672,0.763672,0.008017,0.072790,0.805672,0.008014,-0.000000
550,-0.003243,0.780273,0.780273,0.007651,0.072069,0.805672,0.008014,-0.000000
551,-0.021760,0.847070,0.847070,0.007684,0.067255,0.805672,0.008014,-0.000000
552,0.005877,0.790039,0.790039,0.008105,0.069272,0.805672,0.008014,-0.000000
553,-0.010864,0.815430,0.815430,0.007885,0.084612,0.805672,0.008014,-0.000000
554,0.007066,0.830078,0.830078,0.007529,0.089205,0.805672,0.008014,-0.000000
555,-0.024333,0.813477,0.813477,0.007476,0.090635,0.805672,0.008014,-0.000000
556,0.006463,0.799805,0.799805,0.008157,0.060963,0.805672,0.008014,-0.000000
557,0.009237,0.805664,0.805664,0.008094,0.060912,0.805672,0.008014,-0.000000
558,-0.024438,0.787500,0.787500,0.007495,0.091128,0.805672,0.008014,-0.000000
559,0.001070,0.831055,0.831055,0.007833,0.055662,0.805672,0.008014,-0.000000
560,0.008388,0.783203,0.783203,0.007812,0.086817,0.805672,0.008014,-0.000000
561,-0.005124,0.805859,0.805859,0.007852,0.078500,0.805672,0.008014,-0.000000
562,0.003923,0.823242,0.823242,0.007796,0.091900,0.805672,0.008014,-0.000000
563,0.010876,0.837891,0.837891,0.007786,0.068861,0.805672,0.008014,-0.000000
564,0.006377,0.834961,0.834961,0.007956,0.090705,0.805672,0.008014,-0.000000
565,-0.038353,0.790039,0.790039,0.007376,0.104162,0.805672,0.008014,-0.000000
566,-0.038482,0.753906,0.753906,0.008391,0.048890,0.805672,0.008014,-0.000000
567,0.000221,0.824219,0.824219,0.008111,0.075039,0.805672,0.008014,-0.000000
568,0.005260,0.802734,0.802734,0.008046,0.061563,0.805672,0.008014,-0.000000
569,-0.023465,0.823242,0.823242,0.007231,0.069318,0.805672,0.008014,-0.000000
570,0.001330,0.826172,0.826172,0.008053,0.055203,0.805672,0.008014,-0.000000
571,-0.024818,0.788672,0.788672,0.007747,0.089324,0.805672,0.008014,-0.000000
572,-0.014138,0.811523,0.811523,0.007444,0.091571,0.805672,0.008014,-0.000000
573,0.001018,0.753906,0.753906,0.007855,0.058085,0.805672,0.008014,-0.000000
574,-0.001499,0.818359,0.818359,0.008186,0.071638,0.805672,0.008014,-0.000000
575,-0.005199,0.798437,0.798437,0.007734,0.088094,0.805672,0.008014,-0.000000
576,0.003742,0.826172,0.826172,0.008060,0.063085,0.805672,0.008014,-0.000000
577,-0.003909,0.789062,0.789062,0.007859,0.067751,0.805672,0.008014,-0.000000
578,0.007306,0.797852,0.797852,0.007959,0.076641,0.805672,0.008014,-0.000000
579,-0.004674,0.778320,0.778320,0.008003,0.078229,0.805672,0.008014,-0.000000
580,-0.016839,0.793945,0.793945,0.007737,0.074042,0.805672,0.008014,-0.000000
581,0.000170,0.830078,0.830078,0.007826,0.051596,0.805672,0.008014,-0.000000
582,-0.022109,0.795703,0.795703,0.007888,0.079914,0.805672,0.008014,-0.000000
583,0.002478,0.770508,0.770508,0.007866,0.075262,0.805672,0.008014,-0.000000
584,-0.016366,0.791992,0.791992,0.007703,0.082413,0.805672,0.008014,-0.000000
585,0.006256,0.816406,0.816406,0.007832,0.092988,0.805672,0.008014,-0.000000
586,0.003559,0.815430,0.815430,0.008036,0.066398,0.805672,0.008014,-0.000000
587,0.012125,0.828711,0.828711,0.008182,0.069392,0.805672,0.008014,-0.000000
588,-0.001544,0.824219,0.824219,0.007991,0.071997,0.805672,0.008014,-0.000000
589,-0.004730,0.798633,0.798633,0.007774,0.111937,0.805672,0.008014,-0.000000
590,-0.033163,0.798828,0.798828,0.007665,0.055209,0.805672,0.008014,-0.000000
591,-0.006393,0.790039,0.790039,0.008319,0.071718,0.805672,0.008014,-0.000000
592,-0.028286,0.809570,0.809570,0.007876,0.075339,0.805672,0.008014,-0.000000
593,0.010239,0.813477,0.813477,0.008020,0.064059,0.805672,0.008014,-0.000000
594,-0.009916,0.804688,0.804688,0.007909,0.083438,0.805672,0.008014,-0.000000
595,-0.001101,0.785156,0.785156,0.008110,0.047114,0.805672,0.008014,-0.000000
596,0.003438,0.771484,0.771484,0.007992,0.095733,0.805672,0.008014,-0.000000
597,-0.010080,0.756836,0.756836,0.007718,0.067557,0.805672,0.008014,-0.000000
598,-0.025220,0.804688,0.804688,0.008060,0.085819,0.805672,0.008014,-0.000000
599,-0.000428,0.808789,0.808789,0.007940,0.052906,0.805672,0.008014,-0.000000
600,0.001540,0.774414,0.774414,0.008108,0.068387,0.805672,0.008014,-0.000000
601,0.009815,0.795898,0.795898,0.007809,0.070362,0.805672,0.008014,-0.000000
602,0.007993,0.824219,0.824219,0.007583,0.065208,0.805672,0.008014,-0.000000
603,-0.019517,0.817383,0.817383,0.007741,0.045954,0.805672,0.008014,-0.000000
604,0.000290,0.811523,0.811523,0.007914,0.046657,0.805672,0.008014,-0.000000
605,0.012809,0.814453,0.814453,0.007781,0.073223,0.805672,0.008014,-0.000000
606,-0.003636,0.804688,0.804688,0.007903,0.062406,0.805672,0.008014,-0.000000
607,-0.014720,0.826172,0.826172,0.008021,0.076227,0.805672,0.008014,-0.000000
608,0.011737,0.783203,0.783203,0.007341,0.096636,0.805672,0.008014,-0.000000
609,-0.014393,0.806641,0.806641,0.008101,0.057588,0.805672,0.008014,-0.000000
610,-0.016965,0.784180,0.784180,0.007931,0.049650,0.805672,0.008014,-0.000000
611,0.012397,0.831055,0.831055,0.007797,0.077893,0.805672,0.008014,-0.000000
612,0.000870,0.857422,0.857422,0.007796,0.050209,0.805672,0.008014,-0.000000
613,-0.016769,0.793945,0.793945,0.007631,0.076626,0.805672,0.008014,-0.000000
614,-0.025955,0.833008,0.833008,0.007806,0.051600,0.805672,0.008014,-0.000000
615,0.000757,0.785156,0.785156,0.007982,0.094978,0.805672,0.008014,-0.000000
616,0.004640,0.784180,0.784180,0.007986,0.052829,0.805672,0.008014,-0.000000
617,0.004103,0.806641,0.806641,0.007790,0.067368,0.805672,0.008014,-0.000000
618,-0.006692,0.791016,0.791016,0.007799,0.081147,0.805672,0.008014,-0.000000
619,-0.003460,0.817773,0.817773,0.008013,0.049572,0.805672,0.008014,-0.000000
620,-0.000935,0.816406,0.816406,0.007877,0.038432,0.805672,0.008014,-0.000000
621,-0.039217,0.801562,0.801562,0.007464,0.080414,0.805672,0.008014,-0.000000
622,-0.001849,0.778320,0.778320,0.008470,0.053208,0.805672,0.008014,-0.000000
623,0.018095,0.788086,0.788086,0.008207,0.096132,0.805672,0.008014,-0.000000
624,0.000318,0.816406,0.816406,0.007759,0.061672,0.805672,0.008014,-0.000000
625,0.005062,0.784180,0.784180,0.008602,0.054769,0.805672,0.008014,-0.000000
626,0.002842,0.837891,0.837891,0.008006,0.057292,0.805672,0.008014,-0.000000
627,-0.000619,0.814453,0.814453,0.008163,0.035562,0.805672,0.008014,-0.000000
628,-0.020577,0.796875,0.796875,0.008025,0.044791,0.805672,0.008014,-0.000000
629,0.000264,0.765625,0.765625,0.008043,0.054143,0.805672,0.008014,-0.000000
630,-0.015879,0.828125,0.828125,0.007850,0.056091,0.805672,0.008014,-0.000000
631,-0.003695,0.803711,0.803711,0.007471,0.078695,0.805672,0.008014,-0.000000
632,0.003889,0.778320,0.778320,0.007983,0.058487,0.805672,0.008014,-0.000000
633,-0.004862,0.803711,0.803711,0.008095,0.070440,0.805672,0.008014,-0.000000
634,0.010897,0.845703,0.845703,0.007922,0.059779,0.805672,0.008014,-0.000000
635,0.009878,0.839844,0.839844,0.007908,0.046980,0.805672,0.008014,-0.000000
636,-0.021242,0.802539,0.802539,0.007886,0.074462,0.805672,0.008014,-0.000000
637,0.006261,0.757422,0.757422,0.007761,0.066563,0.805672,0.008014,-0.000000
638,-0.001242,0.823438,0.823438,0.007669,0.062247,0.805672,0.008014,-0.000000
639,-0.011146,0.843750,0.843750,0.007795,0.060023,0.805672,0.008014,-0.000000
640,0.011034,0.825195,0.825195,0.007603,0.061183,0.805672,0.008014,-0.000000
641,0.009444,0.785742,0.785742,0.008020,0.053418,0.805672,0.008014,-0.000000
642,0.008132,0.760742,0.760742,0.007880,0.081488,0.805672,0.008014,-0.000000
643,0.004491,0.767578,0.767578,0.007934,0.082158,0.805672,0.008014,-0.000000
644,-0.080555,0.793359,0.793359,0.007910,0.072594,0.805672,0.008014,-0.000000
645,-0.012709,0.838281,0.838281,0.007737,0.075734,0.805672,0.008014,-0.000000
646,0.004886,0.812500,0.812500,0.008001,0.070404,0.805672,0.008014,-0.000000
647,-0.015660,0.815430,0.815430,0.007863,0.069590,0.805672,0.008014,-0.000000
648,0.005944,0.804688,0.804688,0.007658,0.061457,0.805672,0.008014,-0.000000
649,0.004858,0.814453,0.814453,0.007669,0.064944,0.805672,0.008014,-0.000000
650,-0.021451,0.825195,0.825195,0.007846,0.068251,0.805672,0.008014,-0.000000
651,-0.020466,0.795898,0.795898,0.007570,0.049576,0.805672,0.008014,-0.000000
652,0.007025,0.813477,0.813477,0.008080,0.094341,0.805672,0.008014,-0.000000
653,-0.007337,0.814453,0.814453,0.007816,0.063519,0.805672,0.008014,-0.000000
654,0.003826,0.828125,0.828125,0.007479,0.065098,0.805672,0.008014,-0.000000
655,-0.010582,0.829102,0.829102,0.008025,0.082235,0.805672,0.008014,-0.000000
656,0.010957,0.793945,0.793945,0.007560,0.072379,0.805672,0.008014,-0.000000
657,0.001848,0.789062,0.789062,0.008007,0.072047,0.805672,0.008014,-0.000000
658,-0.004677,0.768555,0.768555,0.008085,0.079720,0.805672,0.008014,-0.000000
659,0.004915,0.831055,0.831055,0.007619,0.072447,0.805672,0.008014,-0.000000
660,0.003182,0.814062,0.814062,0.007896,0.066270,0.805672,0.008014,-0.000000
661,-0.016115,0.794922,0.794922,0.008036,0.046886,0.805672,0.008014,-0.000000
662,0.001168,0.797266,0.797266,0.007581,0.079677,0.805672,0.008014,-0.000000
663,0.007827,0.820312,0.820312,0.007524,0.065200,0.805672,0.008014,-0.000000
664,-0.013206,0.831055,0.831055,0.008004,0.066641,0.805672,0.008014,-0.000000
665,-0.012900,0.815039,0.815039,0.008014,0.049645,0.805672,0.008014,-0.000000
666,-0.007152,0.804688,0.804688,0.008021,0.063198,0.805672,0.008014,-0.000000
667,0.006602,0.812500,0.812500,0.007762,0.060419,0.805672,0.008014,-0.000000
668,-0.001485,0.834961,0.834961,0.007921,0.058892,0.805672,0.008014,-0.000000
669,-0.013461,0.790039,0.790039,0.007536,0.043803,0.805672,0.008014,-0.000000
670,-0.000507,0.813477,0.813477,0.007972,0.045103,0.805672,0.008014,-0.000000
671,0.004668,0.814648,0.814648,0.008091,0.068240,0.805672,0.008014,-0.000000
672,0.001186,0.785156,0.785156,0.008211,0.053553,0.805672,0.008014,-0.000000
673,0.009812,0.762695,0.762695,0.007916,0.090832,0.805672,0.008014,-0.000000
